"ProductID";"ManufacturerID";"Gender";"Size";"Color";"Type";"CategoryID"
"50b354ef-5056-41a1-ab17-74778799f827";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Red";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"50f353b5-a3ae-487d-8b56-977a460ef09a";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Mauv";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"5123708e-b4fc-4355-97b1-1d3d3bf51981";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Genderqueer";"M";"Purple";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"51264109-3964-4174-bfaf-992c34f95bed";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Goldenrod";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"5137a8be-ddc5-45f5-8bf2-46c6bf30abe0";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Teal";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"51aa728f-fd8b-40f1-803a-2de3051456d5";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Crimson";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"51d13ab7-a9c7-4f95-95aa-e075c4786669";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Goldenrod";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"51e01ca0-48b9-4792-98b2-1492aebf176a";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"S";"Blue";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"51e0a0f8-ab04-4d5e-8b45-682d307dea27";"69154966-20eb-489c-8c0a-f209c1c52143";"Male";"XS";"Violet";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"531aa238-59f5-4a74-b314-1d2d06bd4ab2";"69154966-20eb-489c-8c0a-f209c1c52127";"Female";"L";"Puce";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"532e6672-f00f-4c37-9342-9193bcbed9a6";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XS";"Turquoise";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"537686de-e2fa-4cae-8496-6fe49dbbad34";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"M";"Green";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"537c39eb-fff9-4b46-870c-a38773862cc8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Pink";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"53833b3b-5b49-4b49-ba6f-65cf3361bf6f";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Khaki";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"5413e510-b88b-4d1c-ad00-0d220307eca2";"69154966-20eb-489c-8c0a-f209c1c52126";"Female";"XS";"Fuscia";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"54446e29-d142-4105-a685-3c952d81d8d1";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Violet";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"5516f0c0-658e-48aa-b0a8-93871370ad31";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Genderqueer";"L";"Orange";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"559745c0-8a2f-4c0f-8c23-67c4ff2a2425";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Polygender";"S";"Mauv";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"559cfb78-7b6a-4ae6-b696-48850c1e66f0";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Crimson";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"55a6d1c1-f743-4de7-8542-da9cbce4c3ec";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Agender";"XS";"Maroon";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"55b02dd4-4ced-4455-b53a-caf15fafeecc";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Maroon";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"55d84f5e-4198-4a34-924a-8d4dc0dc211b";"69154966-20eb-489c-8c0a-f209c1c52126";"Female";"M";"Crimson";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"5614e4a7-a914-427c-906a-5a69f35c5441";"69154966-20eb-489c-8c0a-f209c1c52127";"Male";"S";"Puce";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"562f9c61-dd55-4ac2-b235-ffe131ea1337";"69154966-20eb-489c-8c0a-f209c1c52127";"Polygender";"M";"Khaki";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"5639c04c-8969-4d96-aed9-2aa79089af84";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Khaki";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"56ac62af-5177-4aa8-9bc1-86739f17a80f";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Green";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"56b0f387-ef68-4aa9-9f74-fffefb719880";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Fuscia";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"576c16a1-a7c0-4fb2-9b78-3c21af01c596";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Genderfluid";"M";"Green";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"5794a887-d523-4425-a49a-e91c3c2a06be";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Bigender";"L";"Maroon";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"57a2e1fd-66bd-4aff-a627-ec39e8df204f";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Red";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"57a5f16a-9288-4b92-8df3-cee7b0b414ff";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Agender";"M";"Crimson";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"57a7ac72-24c4-492b-8803-60bc686cc547";"69154966-20eb-489c-8c0a-f209c1c52126";"Bigender";"M";"Puce";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"57c66e10-33e8-446b-88e6-41b65908f309";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Violet";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"57cb2496-ce4d-4ccd-8b39-e4c28ba2d5cc";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Goldenrod";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"584ab885-fbd1-4b51-8db6-54e3a62595b6";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Khaki";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"585f804e-bd8d-42ee-9d17-9d26411c6a75";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Orange";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"58f109ab-3a92-4327-8e0c-e1a5ad816ad9";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XS";"Khaki";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"59061769-5a5a-43dc-b8cf-15b8799cd337";"69154966-20eb-489c-8c0a-f209c1c52128";"Female";"XS";"Goldenrod";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"59077ef7-f153-4dec-8b72-298fb85ea3e9";"69154966-20eb-489c-8c0a-f209c1c52130";"Male";"S";"Maroon";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"59337218-e51b-4b1f-bf71-ec59d6b34def";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Violet";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"5949c9cc-6a79-44c8-8ecc-f919abf0a272";"69154966-20eb-489c-8c0a-f209c1c52128";"Female";"XL";"Violet";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"5949cf3a-2954-4130-8d61-8c72949079f0";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Orange";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"596ca4c7-5317-4a37-85ac-8782645813bf";"69154966-20eb-489c-8c0a-f209c1c52126";"Male";"L";"Maroon";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"5a09ab0a-1813-47bd-aa4c-07506c5c8366";"69154966-20eb-489c-8c0a-f209c1c52127";"Bigender";"S";"Khaki";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"5a66ca67-e3b3-4043-95bf-cfdceddd60c8";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Pink";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"5a82fda0-50e2-416d-b58c-f5142ca14416";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Teal";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"5aa50677-293f-4929-97ab-bd5adbc6d2bd";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Khaki";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"5b1001d5-1df0-414f-9bd5-a0e632682244";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Indigo";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"5b9ae57e-2b1c-418d-8b98-286f84dce17e";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Green";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"5bad48fc-2fea-4cab-90bc-b0b7570a3535";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Mauv";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"5bd36bf2-d502-44a3-9524-1e68b26046f5";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Green";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"5c17b065-28cf-4053-952c-a5f2dead34bd";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Teal";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"5c313d59-39df-47fb-8c36-bc3c9dce8016";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Goldenrod";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"5cc16623-6b71-487e-9331-540844e15ef9";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Crimson";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"5cc6ea44-dbfd-45e2-9e3e-f6449e7ddf17";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Mauv";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"5cf5b486-a9be-4093-906f-b8cfbab1fdf1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Teal";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"5d3a010e-2cd6-4673-907e-1d2483b098b8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Yellow";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"5e2b8029-f944-49ee-9b34-ac6c492b48a2";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Green";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"5e3ea464-c61a-45cc-9381-c2c36ec4f70d";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Fuscia";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"5e43d956-7e22-4f00-b977-998ff9985d1e";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Goldenrod";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"5f26b960-3a43-4f6a-9b96-b515dada1ef8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Bigender";"S";"Indigo";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"5f51face-39e2-4ae3-bb82-a1f75513b21e";"69154966-20eb-489c-8c0a-f209c1c52129";"Female";"S";"Mauv";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"5ffbcbab-312c-402d-a4da-cc451f76a6b9";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Goldenrod";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"60801ab3-8c36-4922-ac1d-158c3592b8ab";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"L";"Khaki";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"60ec060a-df63-4f83-9be9-7aadb9fc29b4";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Green";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"614d65e7-45e8-468f-8fca-18db9a2c9593";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Yellow";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"617b3a6f-088b-42d4-b358-630a7dc375de";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Purple";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"61de2b07-ca59-4948-9a22-5306e52a00bb";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Indigo";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"622ac743-3ac8-4c5e-8e22-7db3742f283d";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Mauv";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"627c29f2-585e-4ad0-b54f-ecdf9a497cfd";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Yellow";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"627d19ea-aadc-40ad-bd2a-44b33aa8e674";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Blue";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"630082b5-ba79-46cc-8c22-00ccf759c9e5";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"S";"Indigo";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"631fa2e2-f4da-48dc-8fec-3465b3f9089e";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Genderfluid";"L";"Pink";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"6354de9c-7a9d-4b00-b49a-a0acf705297c";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Mauv";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"63be58c1-83ae-489b-8e06-b93d3233c281";"69154966-20eb-489c-8c0a-f209c1c52128";"Male";"XL";"Red";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"63ccbf3c-b161-4518-96d8-a660e6907f64";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"L";"Orange";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"642b8425-fb33-4177-95ce-29965daeb418";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Polygender";"XS";"Aquamarine";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"647afb7b-0f19-47ea-b4ee-8fde305ac051";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Crimson";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"65b9783c-50b8-478f-b1e0-d897c326946f";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Khaki";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"663db988-d0b9-4e52-93b8-393b88e7a1f2";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Red";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"66d96312-325c-448e-b11d-3ab51bbb40f1";"69154966-20eb-489c-8c0a-f209c1c52130";"Female";"L";"Aquamarine";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"676603f9-c8d2-4f0e-a103-ac13ebae7c44";"69154966-20eb-489c-8c0a-f209c1c52128";"Genderqueer";"L";"Maroon";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"67934472-1d9a-4bba-b0b1-6fdb7794569f";"69154966-20eb-489c-8c0a-f209c1c52129";"Female";"XS";"Fuscia";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"69502697-7546-4539-bb0d-6f4244a46f3c";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Fuscia";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"6a1e144d-b4ec-4e53-b774-d7a7c8049e39";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Red";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"6a2705aa-14b9-4c68-a2f3-9cdadc101b19";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Goldenrod";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"6a4f2244-8d55-46d5-bab1-4199382cef90";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Orange";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"6b3147a1-39a9-480b-834b-9f3d35517a7d";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Orange";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"6b5b3a03-ba6d-4742-b394-48e328e2cc63";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Mauv";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"6bcfedc3-6b7e-41dc-82d8-0f7d3fa2b4bf";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Mauv";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"6c50d081-5215-46fe-8672-465bc41b9f8f";"69154966-20eb-489c-8c0a-f209c1c52130";"Female";"M";"Blue";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"6c5cb0d3-b2ef-4221-a8b9-15b9b80346bb";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Green";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"6c8f2bc0-97a4-47ef-9467-93ad96ae3832";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Green";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"6d09d493-4626-4190-b37a-5ad326a8a588";"69154966-20eb-489c-8c0a-f209c1c52128";"Agender";"M";"Goldenrod";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"6dd45964-c230-4c90-8781-7c2f49b970b5";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Khaki";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"6e19b505-08c7-44b9-b71a-d1e733daed28";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Yellow";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"6e3a8ed1-3d36-4cba-9139-cd39d525379c";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Orange";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"6ee32dad-88db-4c57-ad14-79b96c9cb7f8";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"L";"Khaki";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"6f333f50-fbb1-4ba8-9a5e-572b66c327f0";"69154966-20eb-489c-8c0a-f209c1c52127";"Male";"XS";"Teal";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"6f83bdce-35a3-4571-bb10-75c4a25e05fe";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Maroon";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"6f8857e7-9fbb-465d-ab4e-a6b57f337a23";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Puce";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"7000db87-ec4c-463e-94bc-d067d8462b70";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Purple";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"7062be8b-fade-4377-a14e-b35f11fde452";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Orange";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"70b04daa-c77b-4ed2-83fb-a551436b1546";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Khaki";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"70dbff06-ff9f-4dbd-9adb-1e14fd273380";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Bigender";"L";"Crimson";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"722dffdf-4871-40df-9fd1-1232425d7a04";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Indigo";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"725bb332-f5a6-4fe2-a530-fba60543923b";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Genderqueer";"XL";"Mauv";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"72785e95-c838-4e17-92f0-3bd700b799e8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Orange";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"731c7c85-3937-435e-a8d4-3a21b8725092";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"S";"Maroon";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"733d4302-642d-4d78-a2e0-83760d9d82d2";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Red";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"7350301b-e4e5-4788-b313-e6da573ea721";"69154966-20eb-489c-8c0a-f209c1c52130";"Bigender";"XL";"Aquamarine";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"7359161f-c7e1-4888-8933-5fd7503e9547";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Mauv";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"73d26691-d2fd-4b1d-ab25-01456b82ad7e";"69154966-20eb-489c-8c0a-f209c1c52131";"Male";"L";"Yellow";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"741c9198-b2fd-440f-a846-4da9f272664c";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Yellow";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"74801616-8aef-49cd-83a9-2db0e9dcc170";"69154966-20eb-489c-8c0a-f209c1c52130";"Female";"S";"Blue";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"749ab0bd-03bb-4459-96c8-1c6a0b67dfc5";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Aquamarine";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"74ab593e-b40e-4603-84f9-b5536239bd14";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Aquamarine";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"74eb0d6c-3c03-46b5-889b-eff500418d50";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Indigo";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"74f80587-7b38-48b7-97e0-72589fda0bfb";"69154966-20eb-489c-8c0a-f209c1c52142";"Female";"S";"Maroon";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"7529609e-c7a2-4600-91bb-59298cba33fa";"69154966-20eb-489c-8c0a-f209c1c52128";"Female";"S";"Orange";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"75572323-2ff7-447e-abc0-3709cc22fed8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Blue";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"75b0e21b-c873-42bf-9cec-b15378d5503e";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XS";"Fuscia";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"7602e5f9-ab75-441b-bfc0-42ff5f7acb9d";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Purple";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"7604240f-838c-416e-9875-cefef009b4c5";"69154966-20eb-489c-8c0a-f209c1c52128";"Female";"XS";"Violet";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"76594ebd-f3d5-4ac4-8810-2865ababb0a5";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Green";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"768a86be-6003-49bc-8f00-a5ee3ef6163e";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"M";"Purple";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"76d4b733-8c82-4d54-abe4-dadac80ba2af";"69154966-20eb-489c-8c0a-f209c1c52132";"Female";"XL";"Aquamarine";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"76fa4fa0-1570-478f-a075-2663d3e70ddb";"69154966-20eb-489c-8c0a-f209c1c52128";"Male";"L";"Purple";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"771a30c5-ffe4-43f1-a9ca-4f7600321b03";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Blue";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
